,season,price_AUS,price_CHF,price_CZE,price_GER,price_ESP,price_FRA,price_UK,price_ITA,price_POL,price_SVK
191,3,-0.3454885851108594,3.267248684209858,0.2995133559992863,-0.1463331725069416,-6.329631838838956,-3.286865844957435,0.0884948788207813,-2.928942172186966,-0.1963308318692024,-0.1378576946844266
193,2,-0.1153502030267197,3.542309191910321,0.358235572516118,-0.1685481555503456,-6.476863467029751,-3.678781226794477,0.2874187854522554,-3.1430005019858207,-0.8184744443286671,-1.4283233652118716
195,3,-0.48023362868087627,3.1235381516002936,0.2456344130585222,-0.3071085887970582,-6.253138106617195,-3.437364165004536,-1.8975101404984505,-2.9798876393506517,-0.0302997754983437,-0.0011019805274521
197,2,-0.689415693468333,3.2481292227743235,0.5423496836717094,0.0174947207757509,-4.237861484418774,-3.52980731026624,0.394317445655338,-2.8422924628311383,-0.0924613359448093,-1.4283233652118716
198,0,-0.3459322893052878,3.128582130822019,0.3413855493273959,-0.1655330874042419,-4.425275526259369,-3.492340828433766,0.5002450425464295,-3.0453079125749887,-0.0082934585999343,-1.0003706017601286
199,3,-0.48023362868087627,3.1362278080619284,0.2456344130585222,-0.1551816347666541,-6.435150753010265,-3.286865844957435,0.2962434413571451,-2.753342005248553,-0.0417888077775884,-0.0343428211243772
201,2,-0.1816716554888414,3.2812577330996064,0.3203883969462991,-0.050551830339642,-4.237861484418774,-3.46711372343226,-1.8702292900261128,-2.6693657636213834,-0.0866035066178113,-1.4283233652118716
203,3,-0.48023362868087627,3.0232146659594696,0.4762494353115256,-0.0443259375426869,-4.626107801926116,-3.281796222487186,0.441348739275162,-2.937887424006305,0.0376545453199081,-0.0542747661565616
205,2,-0.1004504239869044,3.3598457125736085,0.6994699177957815,-0.8992260879707853,-4.237861484418774,-3.454302251624404,-1.8702292900261128,-2.8371708480425823,-0.0910972368028244,-0.1054911307077145
206,0,-0.7763009638753797,3.1367893851342514,0.4174764540294671,0.2317286933827466,-6.292256551280477,-3.293366834206138,-1.9238335038879213,-3.0453079125749887,0.1467992058665856,0.0408901626767771
207,3,-0.0105801087072461,3.428697297336505,0.2456344130585222,0.0254063318725068,-6.5909261035045725,-3.4271461495236006,0.4266094759440321,-2.7456647831064185,-1.0669981915833655,-0.1378576946844266
208,1,-0.2017232849704992,3.1505178490887267,0.5624762742352214,-0.2308147557275019,-6.43657359928984,-3.3488265253383136,0.3106336456033878,-2.878411888920687,-0.7968540165808501,-0.6315686748077824
209,2,-0.689415693468333,3.299784722176351,0.4573482629738613,0.2968097058694971,-4.237861484418774,-3.4023570349899024,0.4865537500194589,-2.7797540368969877,-0.8184744443286671,0.1308471854156785
211,3,-0.3330754657859543,3.085356026480491,0.2456344130585222,-0.1463331725069416,-6.521544484830615,-3.4501454841646053,-1.8975101404984505,-2.5860887425944843,0.1031431493505236,0.2136096419850417
212,1,-0.2909234368059497,3.259293740919995,0.477160490160602,0.1374805190302865,-6.391300037209224,-3.1764356161760325,0.5740130738103169,-2.7153030691837388,-0.7968540165808501,0.2360885484492004
213,2,-0.3077940063613307,2.935976027813896,0.5195980795925902,0.0257231989958767,-6.28229359795066,-3.237212544315716,-1.8702292900261128,-3.1430005019858207,0.1045017508404911,-1.4283233652118716
214,0,-0.0926488721065134,3.319068691871083,0.5218779311856382,-0.3790585541391145,-6.454116801509479,-3.382831699056676,-1.9238335038879213,-2.88488468806621,-0.5682604746546991,0.1323960710829111
215,3,-0.3388269692120143,3.263566787651198,0.7127026885044649,0.2148627072578086,-6.444138616576063,-3.286865844957435,0.7201394953962934,-2.937887424006305,0.2266023108946123,-0.1378576946844266
216,1,-0.5197569166158356,3.226225822259921,0.6207673970260177,0.1978129168876638,-6.419711749870579,-3.335848426256632,0.5576341813695961,-2.7153030691837388,0.2689694400457686,-0.6315686748077824
217,2,-0.2988360267581961,3.070377717715726,0.5892590088654961,-0.8992260879707853,-6.288557773358102,-3.2893503046645787,0.6869327627711065,-3.1430005019858207,0.0865262201830135,-1.4283233652118716
218,0,-0.7763009638753797,3.1333137853444333,-0.1136866353121963,0.26063621739271,-6.566435415522527,-3.3964699790509334,0.954026797429466,-2.6764087184220413,0.4026108476132022,0.1349982437382262
219,3,-0.186130840204111,3.111734097911111,0.2456344130585222,-0.1463331725069416,-6.431211543311506,-3.30106920276394,1.0442162203580732,-2.7055408776975374,0.2463137279761736,-0.1378576946844266
221,2,-0.2722851862742707,2.96277686105144,0.7449815637664983,0.2196683402686712,-6.446782142725138,-3.14858498101181,-1.8702292900261128,-3.1430005019858207,0.4868188246261218,-1.4283233652118716
222,0,-0.3033827611171412,3.044550475772985,-0.1136866353121963,0.2182337289661964,-4.425275526259369,-3.311815802458656,-1.9238335038879213,-2.6305484155859133,0.3847747351518744,0.4310057732339987
223,3,-0.48023362868087627,3.008594890023393,0.6305353549407474,0.4412611289645464,-6.561018033944672,-3.286865844957435,1.0081236104373232,-2.396633167222259,0.4106773480804759,-0.1378576946844266
224,1,-0.4385807092471736,2.6846712285325736,0.5020396344516641,-0.2308147557275019,-4.393997496111439,-3.085537145713824,1.027583650882922,-2.7153030691837388,0.510640321320624,-0.6315686748077824
227,3,-0.3040781368980311,2.6559500540033474,0.2456344130585222,0.5703825578849282,-4.626107801926116,-3.029250257970122,1.2527705556650228,-2.4450498545431767,-1.0669981915833655,0.6441230980961472
228,1,-0.3953880123750335,2.7194462206255188,0.727607406589991,0.5944493457492219,-4.393997496111439,-3.1764356161760325,1.289412139259509,-2.7153030691837388,0.6625694103888549,0.7038507170262498
230,0,-0.5215101197179661,2.7416410531158557,-0.1136866353121963,0.6910720041859237,-6.508251085629569,-3.3964699790509334,-1.9238335038879213,-2.1895234720779846,0.8330444485235657,0.6753322208432198
232,1,-0.2534745214069438,2.257566399729349,0.578142034928816,0.7254227763774818,-6.401620542094987,-3.003889033900961,-1.8976416135331613,-2.7153030691837388,-0.7968540165808501,1.0378355426754364
234,0,-0.7763009638753797,2.4704995495827915,0.743608505533946,0.7693950229685415,-4.425275526259369,-2.842827909285724,1.538786064823985,-2.1952332550682603,1.0413652751158051,-1.0003706017601286
235,3,-0.48023362868087627,1.9750602145538112,0.564693499966578,-0.1463331725069416,-6.5410280976944914,-2.5671759380897736,1.4645060045789369,-2.937887424006305,1.0446922627368498,0.774327851843105
238,0,-0.3601440964732583,2.047500691678777,-0.1136866353121963,0.9183080478266435,-6.657653500734127,-3.3964699790509334,1.5711599856480571,-1.9760648660922435,-0.5682604746546991,1.0455242758165757
239,3,-0.48023362868087627,1.0448799543842953,0.2456344130585222,1.0798138692326402,-6.700805133362091,-3.286865844957435,1.4739144809510565,-1.7151890715861322,1.357700197162706,1.132663366238408
240,1,-0.4755037053884831,0.7671938495520219,0.60856298133441,1.066355072082557,-4.393997496111439,-3.1764356161760325,-1.8976416135331613,-1.7747991979472333,1.590645210902638,1.2409095341602607
242,0,-0.4409810740375831,1.1931038639799578,0.8450056305541296,-0.3790585541391145,-6.748992042169408,-2.253653133958487,1.5925129348399711,-3.0453079125749887,1.6011546883988803,-1.0003706017601286
243,3,-0.4048101260647577,0.5752112428767109,0.2456344130585222,1.1494823009988016,-4.626107801926116,-3.286865844957435,1.5227572561233629,-1.581120174785419,1.6986273474289717,1.3865610338213883
244,1,-0.5395288632574232,0.8940019984105454,0.5457011239776195,1.0237736305587406,-6.52432771460111,-3.1764356161760325,-1.8976416135331613,-2.7153030691837388,1.7983072090801946,1.0792879078416049
246,0,-0.5329754220078158,-0.2439203868161303,-0.1136866353121963,1.3529535281658092,-6.686625310427729,-3.3964699790509334,-1.9238335038879213,-1.5703464485534853,1.8374180427170648,1.5652489020198277
248,1,-0.404660600960431,-0.0920484273424839,0.1662364086774529,-0.2308147557275019,-4.393997496111439,-1.8399675180771784,1.507333782408362,-1.4115436506112564,1.9533192481135735,1.535397277043254
250,0,-0.7763009638753797,8.501580036054737,-0.1136866353121963,-2.0280538077497354,-3.451658336993814,-3.967496986808828,-1.9238335038879213,-3.900262618948742,-2.748916034761629,-3.2791282620611617
251,3,-0.48023362868087627,8.230047230359189,-1.8281561890508344,-0.1463331725069416,-3.614967601534332,-4.048491329521788,-2.007094852878202,-3.937047149654483,-2.7337117137095217,-0.1378576946844266
252,1,-0.5197569166158356,7.4426497857306995,0.1662364086774529,-2.15699403856658,-3.508660364243189,-3.944452280464352,-1.8028635024599324,-3.663156053309818,-2.5423717383851145,-0.6315686748077824
253,2,-1.8022122113711057,7.538157749276689,0.0536306971197663,-1.938011413632804,-3.530210734892637,-3.5847795079115437,-1.8702292900261128,-3.741156648614415,-2.7250558852390747,-3.0793090576180098
254,0,-1.601656679129034,8.020048725198134,-1.9328445172911677,-1.8681855457533447,-4.425275526259369,-3.8055753689675953,-1.9238335038879213,-3.0453079125749887,-2.576028634870045,-3.1335346313197108
255,3,-1.878398746774927,7.023140901198267,-1.7018445960792143,-0.1463331725069416,-4.626107801926116,-3.87761375523257,-1.8335460425060768,-3.7470762693602686,-1.0669981915833655,-2.9246973655331234
258,0,-0.7763009638753797,8.31683317664166,-1.584001619006879,-0.3790585541391145,-4.048910487678348,-4.021125961628286,-1.5690300423783383,-3.657770932512842,-2.4820659457484915,-1.0003706017601286
259,3,-1.4875906599619502,7.097658050507963,0.2456344130585222,-1.8827572504151355,-4.626107801926116,-3.786842156143257,-1.6253458632128746,-3.3769202320073046,-1.0669981915833655,-2.6312105626660798
260,1,-1.1386546077386264,7.917799935790848,-1.3612891972916723,-0.2308147557275019,-4.393997496111439,-3.9842986891875674,-1.547553778547667,-3.328026101240212,-2.3020684379666747,-0.6315686748077824
261,2,-0.689415693468333,6.947152407996128,-1.3991345532673265,-1.772821526948584,-4.20271022779972,-3.5847795079115437,-1.8702292900261128,-3.44750905324381,-2.2666951058960088,-2.505821003333751
263,3,-1.1530520961271913,6.9097560407995005,-1.0276849784062525,-1.6687414554598357,-4.542668415917979,-3.286865844957435,-1.266600422341558,-2.937887424006305,-2.1069323522251127,-0.1378576946844266
265,2,-0.7706823653682023,6.543976335074992,0.0536306971197663,-1.4559114805485276,-5.017653747092479,-3.925017522777877,-1.8702292900261128,-3.2539494367026878,-1.9661300917203344,-1.4283233652118716
266,0,-0.7180201966962179,6.415822245593027,-0.1136866353121963,-0.3790585541391145,-5.064590260739779,-3.869593364092997,-1.2044888418918571,-3.2258078278913174,-1.7820959400311769,-1.0003706017601286
267,3,-0.6890365941716996,6.120473112028321,0.2456344130585222,-1.241300699343247,-5.318263062178297,-3.286865844957435,-1.8975101404984505,-3.27621151024401,-1.577008181043402,-1.9229726411233108
268,1,-0.7008082986706009,5.584687784148474,-0.6181109770986972,-1.3009052487581645,-5.374393546539645,-3.1764356161760325,-1.1476538910037275,-2.7153030691837388,-0.7968540165808501,-1.7020241443923068
269,2,-0.5410734467918447,4.861307824176008,-0.6338804903890474,-1.1343798903326832,-4.237861484418774,-3.727292763028062,-0.9368963115230496,-3.1430005019858207,-0.8184744443286671,-1.500044219262139
270,0,-0.7763009638753797,4.805685154242815,-0.1136866353121963,-1.0597894146401936,-5.533010171947171,-3.823192595949826,-1.9238335038879213,-3.125499476343526,-1.4560790966739376,-1.3738671121510262
271,3,-0.4378928374634227,4.433100690265645,0.2456344130585222,-0.980784434990735,-4.626107801926116,-3.286865844957435,-1.0092747266602364,-3.205568069904032,-1.1953537806279095,-1.2882768310023534
272,1,-0.5197569166158356,4.443551342773813,0.1662364086774529,-0.9207674357127243,-5.862200082382586,-3.738934404861164,-1.0264321384150563,-3.131821395941978,-0.7968540165808501,-1.042242430164714
274,0,-0.7763009638753797,3.8167875862880183,-0.0199845594893318,-0.6914336491453886,-4.425275526259369,-3.708619236225025,-0.4316704946627452,-3.0519029272428995,-1.0634624614082104,-1.0003706017601286
276,1,-0.1212974589919134,3.667277845885635,0.034563325095523,-0.4418555585263991,-4.393997496111439,-3.600619965773801,-0.4272097582667452,-2.7153030691837388,-0.7968540165808501,-0.6638790356848611
277,2,-0.3664538531761403,3.2232434776858327,0.0536306971197663,-0.8992260879707853,-6.112091746626092,-3.521750698592726,-0.1864393228787832,-3.1276678070373043,-0.5980389078261656,-1.4283233652118716
278,0,-0.2830584482370555,3.4159888487657075,0.2049323917185484,-0.1831355089385508,-4.425275526259369,-3.6816612508308935,0.0063815555134323,-3.0453079125749887,-0.3980075209510915,-1.0003706017601286
279,3,-0.3200024921213329,3.070395925356926,0.2456344130585222,-0.2946501223565346,-6.331225154583949,-3.4245734766509788,0.2414156828138776,-3.124667570583564,-1.0669981915833655,-0.1378576946844266
280,1,-0.5197569166158356,3.0292139518325087,0.6682786124944131,-0.2308147557275019,-6.384392375227121,-3.1764356161760325,-1.8976416135331613,-2.930567233066524,-0.089029098208809,-0.0446434908690135
282,0,-0.7763009638753797,3.0203633314945693,-0.1136866353121963,0.0115670040758176,-6.356894590029433,-3.2581967036460995,0.5602355488103096,-2.6467541283511915,-0.007487408205283,-1.0003706017601286
283,3,-0.48023362868087627,3.164378460225338,0.4215533409333494,0.1865036598773961,-6.513095657120438,-3.286865844957435,0.6389567282787135,-2.8640526706190537,0.2482399135045047,-0.1378576946844266
284,1,-0.5197569166158356,3.01013873815782,0.5641963738038094,0.2036104102530627,-6.538120206154287,-3.288017669165688,0.8543664202821867,-2.7153030691837388,-0.7968540165808501,0.3266703876701185
285,2,-0.689415693468333,2.949105287959635,0.7130251152132692,-0.8992260879707853,-6.481840632325956,-3.5847795079115437,0.861878139837146,-2.5627453716424795,0.4961177069162271,0.4441453973751471
286,0,-0.7763009638753797,2.8622371030889333,-0.1136866353121963,-0.3790585541391145,-6.602744888319762,-3.175121199734741,0.9703086464755736,-2.5412736597273278,0.4394671637156132,0.4912822575242567
287,3,-0.48023362868087627,3.1419138910947084,0.2456344130585222,0.5029509371774361,-6.564591225223759,-3.3671392799310347,-1.8975101404984505,-2.5317191649676176,0.6459517606853155,0.6432249943791992
289,2,-0.2444861447746289,2.6773725476263084,0.7016248259825977,-0.8992260879707853,-6.471138540513178,-3.5847795079115437,1.4367737022549067,-2.409418115799567,-0.8184744443286671,0.7009256779864635
290,0,-0.2798847142397276,2.780101272333833,0.8257085620361985,-0.3790585541391145,-6.559825769608097,-2.9462595787216803,-1.9238335038879213,-2.3172602906501907,-0.5682604746546991,0.7135424013710678
291,3,-0.48023362868087627,2.9121689980402112,0.6934307547181775,0.679341492110714,-6.699258373258456,-3.286865844957435,-1.8975101404984505,-2.188242888370042,1.1306845813671076,0.6383545489166906
294,0,-0.4326812258606557,1.7140389832764826,-0.1136866353121963,0.8015201177298905,-6.744339547418024,-2.6142904059196543,1.5609338423184052,-3.0453079125749887,1.2180651972744987,-1.0003706017601286
295,3,-0.4068019903339667,2.405363212402859,0.992707302548242,-0.1463331725069416,-4.626107801926116,-2.629372358160612,1.4523859459278805,-2.937887424006305,1.3750741340011272,0.8803623378564943
297,2,-0.478196278465373,1.3815368808315114,0.7170117195584581,-0.8992260879707853,-6.655734695728989,-2.37224814940728,1.3959837822244732,-3.1430005019858207,-0.8184744443286671,1.0422124376950668
298,0,-0.4292140044490015,0.9979276272970335,-0.1136866353121963,1.0453912731283417,-4.425275526259369,-2.348486895191351,-1.9238335038879213,-1.895024631528128,1.6476872091251875,1.3353379408156172
299,3,-0.48023362868087627,0.3886169991976089,0.5984055483887533,1.2385976104358016,-6.692270262172495,-2.215907654564187,1.5732362193350342,-1.5575549271260165,-1.0669981915833655,-0.1378576946844266
302,0,-0.6431603473229688,-0.0717463156624631,0.9035375181916772,-0.3790585541391145,-6.655653624886414,-1.963014122117008,-1.9238335038879213,-3.0453079125749887,1.7893325175305033,1.5322358699751637
303,3,-0.48023362868087627,-0.3706657366297903,0.8271925252734885,1.0980392811503683,-4.626107801926116,-1.9612935786357908,-1.8975101404984505,-1.4130010817232477,2.089288797174066,1.7322877090598614
304,1,-0.5674630095442792,-0.4750819463906048,0.7956552408461224,1.101715994801353,-4.393997496111439,-1.777506512207952,1.4637660062868418,-2.7153030691837388,2.1611606118606046,-0.6315686748077824
306,0,-0.2910795932242945,-1.3756392781820703,0.6499202756420882,1.1621114470110128,-6.541521008411457,-3.3964699790509334,1.394882218052835,-3.0453079125749887,2.1348533023303804,-1.0003706017601286
312,1,0.1865089553918139,-2.31692282949786,1.007717598165169,1.2406111170384002,-4.393997496111439,-0.8649958704168884,1.2023418565106467,-0.6962439277995864,-0.7968540165808501,-0.6315686748077824
314,0,0.0221741705167007,-2.2262756372509283,1.1677851684667349,-0.3790585541391145,-6.353051399939903,-0.7808877607050068,-1.9238335038879213,-0.4479284479441634,-0.5682604746546991,2.097803182265882
315,3,0.3447645362089532,-1.7668063652720405,1.2100290489695429,1.4603389286353907,-6.365819311415827,-0.8132770433273975,1.1647809204117356,-2.937887424006305,-1.0669981915833655,-0.1378576946844266
316,1,0.3724441603835355,-2.4127899079403274,0.1662364086774529,1.4550615770695006,-6.168333269371471,-0.4190997545183765,1.2544019159589457,-2.7153030691837388,-0.7968540165808501,2.1466273974473182
317,2,0.4723066922564524,-2.4322835586681686,0.0536306971197663,1.2831445348266035,-4.237861484418774,-3.5847795079115437,1.331292050429748,-0.2792609404018249,2.6194616699029347,2.323876251748986
319,3,-0.48023362868087627,-2.352589929394145,0.2456344130585222,1.5107940357691407,-4.626107801926116,-0.5377636374189032,1.116056249098454,0.0578353873041807,2.672674070262715,2.300413698078537
320,1,0.5668460716158287,-3.494167124651085,0.1662364086774529,1.5617760006566894,-5.905361979306506,-0.3334957335904156,-1.8976416135331613,-2.7153030691837388,2.758168386043304,2.406613165582394
321,2,0.6886647688635278,-2.2922953304934923,1.3032425590202124,-0.8992260879707853,-5.818116777222243,-0.334101976820637,1.1736395817368848,-3.1430005019858207,2.5794708647260443,-1.4283233652118716
322,0,-0.7763009638753797,-2.1104167175412547,1.4772429435887815,-0.3790585541391145,-5.804811417614364,-0.4013147968253054,1.0369103541345617,-3.0453079125749887,2.6413617978775967,2.304368125837024
323,3,0.7891611289692914,-2.0269815279712504,0.2456344130585222,1.3656005975249244,-4.626107801926116,-0.161425564761606,-1.8975101404984505,0.25303752400837,2.6866711404578942,2.1968239443389077
325,2,0.8583990431251683,-1.1817422810181153,0.0536306971197663,1.35328542461458,-5.54669286044294,-3.5847795079115437,1.1119056121938191,-3.1430005019858207,2.6470012173405544,2.2112634769535986
327,3,0.7663339251718018,-1.8663431942403248,1.5350356531489848,-0.1463331725069416,-5.346861076302302,-0.2549651419933404,1.1150903395341172,0.8034044903281429,-1.0669981915833655,-0.1378576946844266
329,2,-0.689415693468333,-1.605851018411843,1.710173161635804,1.6595386060869757,-5.248363058343221,-3.5847795079115437,1.1016832490331638,0.5807418825332185,2.733841400197885,-1.4283233652118716
330,0,-0.7763009638753797,-1.6710304210747815,1.4445273424876683,1.4971861101529724,-5.156831406441271,0.0006185882774295,1.0904356055474511,-3.0453079125749887,2.556103196401873,-1.0003706017601286
332,1,0.8275537545487072,-2.991758964595388,1.3400847521212502,1.3893732759041455,-5.186898500971578,-0.0627809402283309,-1.8976416135331613,0.8035147612654329,-0.7968540165808501,-0.6315686748077824
334,0,1.0200873629596368,-1.89046717473636,-0.1136866353121963,1.4619794451576194,-5.036582713324237,-3.3964699790509334,-1.9238335038879213,0.9427764386981196,2.631367800978986,2.279332052412181
336,1,0.9699532899235616,-2.6522856626932394,0.1662364086774529,-0.2308147557275019,-4.975301682169521,-0.1563249185937665,1.031616928529253,0.6217586233829637,-0.7968540165808501,2.471886140491696
339,3,0.9587525231364152,-2.658245178378569,1.4019727367708466,-0.1463331725069416,-4.626107801926116,-3.286865844957435,0.9741945496346672,0.691637429577795,2.635283024038324,2.4202283733450782
340,1,0.9423123776437186,-2.025943470354868,0.1662364086774529,1.2025035517707248,-5.383096754620116,-0.1779777148202499,-1.8976416135331613,-2.7153030691837388,2.779965937331712,2.2653635949878987
341,2,0.8261486773698724,-0.902827044747009,1.6166136186628612,-0.8992260879707853,-4.237861484418774,-0.1489714276400068,1.019097344568301,0.6414301469351747,2.91492906624168,-1.4283233652118716
342,0,0.7212043700614881,-1.657862565503205,1.4637094222794194,1.4037640193813763,-4.425275526259369,-3.3964699790509334,1.1367301644724703,0.7358339219689459,-0.5682604746546991,2.225094183490796
343,3,-0.48023362868087627,-1.9237246120488996,1.4474175757958183,-0.1463331725069416,-5.563710429710064,-0.3809299814113275,1.0579156394450804,0.2106012140869034,2.4351719836840013,-0.1378576946844266
344,1,-0.5197569166158356,-2.9236793255642906,1.3047867564852589,1.2485030402377164,-4.393997496111439,-0.2750316788088628,1.2217847520152447,0.4920071229514551,-0.7968540165808501,2.399929796386284
345,2,-0.689415693468333,-2.560647205147756,1.3343594008775734,-0.8992260879707853,-5.71027755192298,-0.5398149031252011,1.255511873464246,0.1823230719303277,-0.8184744443286671,2.409567679546962
347,3,0.6498880380872636,-3.241110986533862,1.0805232271815692,1.3778658118539042,-4.626107801926116,-0.4009558566415136,-1.8975101404984505,-2.937887424006305,2.504165943611749,2.3538524122424787
351,3,-0.48023362868087627,-2.262227400636455,0.2456344130585222,1.384862494538554,-6.3907149932249405,-0.7761016069834492,-1.8975101404984505,-0.3148646553111291,2.515861563279637,2.1975716949801027
352,1,0.1073948173765236,-1.6758597640332198,1.0318395417320505,-0.2308147557275019,-6.425541570873677,-0.9519155427780142,1.1844430089587004,-2.7153030691837388,-0.7968540165808501,1.9642094730699609
353,2,-0.689415693468333,-1.6957643304911008,0.8586314861962834,1.2140612864591842,-6.52804753785052,-1.1532479207515909,1.2930239465445297,-3.1430005019858207,-0.8184744443286671,1.8814330015138203
354,0,-0.3090855397729736,-1.3018905702911283,1.0201635620209213,-0.3790585541391145,-6.616159004087659,-1.2495643838849009,1.3236877187293243,-3.0453079125749887,2.546689242163367,-1.0003706017601286
355,3,-0.1090026122191299,-1.1307774326482365,1.0537614782287086,1.215400993918664,-4.626107801926116,-1.2974816849408113,1.4162415314991932,-0.8529485275816495,-1.0669981915833655,-0.1378576946844266
356,1,-0.2062986728596602,-1.2713478486874126,0.8384191310672738,1.212705463977625,-6.621228972357555,-3.1764356161760325,1.3815999406627673,-1.0098547980114363,-0.7968540165808501,-0.6315686748077824
359,3,-0.4667944694106298,0.0517711570141012,0.7452306080631383,-0.1463331725069416,-4.626107801926116,-2.015162068339316,1.5415433793052653,-1.4913579962955197,1.9891660535523992,-0.1378576946844266
360,1,-0.6440656577412274,-0.0028517555130096,0.1662364086774529,1.1289032510901775,-6.658872419909239,-2.1651788186133145,-1.8976416135331613,-1.5427947973016432,1.828925765182355,-0.6315686748077824
361,2,-0.6155504946407548,0.4669847382783825,0.0536306971197663,1.1284351683955116,-6.588515096871166,-3.5847795079115437,1.581657231744379,-3.1430005019858207,1.7569412173834575,1.273983653366742
362,0,-0.7763009638753797,0.755772522822499,0.7767633248283956,1.1602083424180745,-6.871922820167082,-3.3964699790509334,1.4846106643324233,-3.0453079125749887,1.7656209274838173,1.2398780270341905
363,3,-0.4058586445683922,1.4357485156617722,0.2456344130585222,0.985251315510721,-4.626107801926116,-2.613176604023888,1.3477022463624504,-1.8249313948850587,-1.0669981915833655,1.163676834249981
364,1,-0.5197569166158356,1.8254310535887488,0.7298621036593775,0.9153939904781369,-4.393997496111439,-2.545224518144067,-1.8976416135331613,-2.011241433088673,1.1582550861642056,0.9576536185082712
365,2,-0.4093875208665536,1.9252518214931975,0.0536306971197663,0.7661140872295914,-6.612958902954208,-2.7550800180613573,1.594882016784543,-2.1343551766824422,-0.8184744443286671,-1.4283233652118716
367,3,-0.5532469084881445,2.527743595111932,0.6073817821689783,-0.1463331725069416,-4.626107801926116,-3.09800017536163,1.1977009773920193,-2.937887424006305,0.7825835810617503,0.6338521272974327
368,1,-0.2748789394591604,2.708277606325512,0.5691005789627224,0.2434122639530139,-6.462396545333259,-3.1764356161760325,-1.8976416135331613,-2.5362264493001625,-0.7968540165808501,0.4927503753741664
369,2,-0.179321044506608,3.2050647425280654,0.5667489924242449,0.2252061268294806,-6.396711961499363,-3.5847795079115437,-1.8702292900261128,-2.7387705025822893,0.43050860516271,-1.4283233652118716
373,2,-0.440509127911079,3.2612880438694662,0.0837932116023874,-0.8992260879707853,-4.237861484418774,-3.5847795079115437,-0.1332534786313526,-2.950203066678628,-0.6217742737000131,-0.5471779479667508
374,0,-0.7763009638753797,4.011415307453931,-0.1336166394385781,-0.3790585541391145,-5.926216339554451,-3.7784219147587113,-1.9238335038879213,-2.9004313982825467,-0.9637746798691526,-1.0003706017601286
377,2,-0.689415693468333,6.106167938467308,-0.9746644343310272,-1.6330686445030609,-4.237861484418774,-3.847570246156787,-1.3495895508877658,-3.216449208527061,-0.8184744443286671,-2.041655210967966
379,3,-1.148816245542009,7.956082918002254,0.2456344130585222,-0.1463331725069416,-4.092284358888686,-3.286865844957435,-1.8253452847261509,-3.4009503276844133,-2.516300066013765,-2.9229034943588723
380,1,-1.666011820049948,7.307199366788248,0.1662364086774529,-1.9141772277569489,-4.393997496111439,-4.100156508544756,-1.863631502451828,-3.862995216295525,-2.5444489120990994,-0.6315686748077824
381,2,-1.8954886335486807,8.09913937137741,0.0536306971197663,-1.953436740296417,-3.533616776349807,-3.5847795079115437,-1.9080180123471977,-3.1430005019858207,-2.8711484966668213,-3.1655235794679104
382,0,-0.7763009638753797,7.497428189689225,-1.9057007186348065,-0.3790585541391145,-3.3015410856060186,-4.1820053761048985,-2.071722725661296,-3.828527531042585,-2.70460014375642,-1.0003706017601286
384,1,-2.18466058260182,8.150196007864604,-1.732593926153746,-0.2308147557275019,-3.299702123710626,-3.938282823482443,-1.8976416135331613,-4.330587906221407,-0.7968540165808501,-3.1050517617349813
385,2,-0.689415693468333,9.017187988594555,-1.7903247762004018,-0.8992260879707853,-3.613529014107874,-4.024162708324082,-2.2184310189119096,-4.080484451835988,-0.8184744443286671,-3.2156199785762185
386,0,-1.8848516593553528,9.532856041154137,-0.1136866353121963,-1.4158659489445622,-4.425275526259369,-3.3964699790509334,-2.160445324772988,-3.888948503423381,-2.06765255584966,-3.138144870266553
387,3,-0.48023362868087627,7.6004158602489085,-1.4355004826696944,-1.126749828312185,-4.458178051020174,-3.7233356233149633,-2.6221125055267693,-3.8348315210301256,-1.0669981915833655,-0.1378576946844266
388,1,-0.5197569166158356,6.891139787969642,0.1662364086774529,-0.8861478515280906,-4.289525801751821,-3.1764356161760325,-2.605416057933648,-3.851138442558948,-1.852279617207135,-2.7084446118437957
389,2,-1.0052474685865982,4.999148609839443,0.0536306971197663,-0.6702179374979887,-4.74387476465219,-3.2979242165048634,-1.8702292900261128,-3.1430005019858207,-1.8003772611569002,-2.205889537372952
390,0,-0.7763009638753797,4.203861429761707,-0.1136866353121963,-0.3790585541391145,-5.15560666028472,-3.0643546306804392,-3.327746323022314,-3.157633774743368,-1.2912456441850657,-2.0055035095824825
391,3,-0.48023362868087627,3.101789438442548,0.2456344130585222,-0.1463331725069416,-5.513700928059828,-2.775367334092932,-3.5142806793839387,-2.9349715943037005,-1.1457173628077677,-0.1378576946844266
392,1,0.2058985705600886,2.735011505186073,0.1662364086774529,-0.2308147557275019,-5.586980731351789,-3.1764356161760325,-3.615689426228319,-2.579825568357583,-0.7834459053836953,-1.1712460304650716
393,2,0.4930607885681788,2.924039476945504,0.7974406344669872,0.3422307197512311,-5.591400024915116,-3.5847795079115437,-1.8702292900261128,-2.4373415175765563,-0.8184744443286671,-0.617319387036223
394,0,-0.7763009638753797,3.531066499084016,0.9194589878632315,0.6898228633075414,-4.425275526259369,-3.3964699790509334,-3.660122655910737,-1.9677778652374311,-0.0333338167854317,-0.0508138450646979
395,3,0.7613889249893855,3.73518316474999,1.2433159262657687,0.760672844169643,-4.626107801926116,-2.0214755776094817,-1.8975101404984505,-1.888942197085293,0.0524921482429709,-0.1378576946844266
